Date,Time,Time since 1970-01-01T00:00:00Z,,Time since start of measurement,,Temperatur,
2025-12-09,14:19:57.500581,1765286397.500581,s,347.038868,s,43.0,°C
2025-12-09,14:19:57.742549,1765286397.742549,s,347.280836,s,42.0,°C
2025-12-09,14:19:58.000969,1765286398.000969,s,347.539256,s,42.0,°C
2025-12-09,14:19:58.242860,1765286398.24286,s,347.781147,s,42.0,°C
2025-12-09,14:19:58.501298,1765286398.501298,s,348.039585,s,42.0,°C
2025-12-09,14:19:58.743343,1765286398.743343,s,348.28163,s,43.0,°C
2025-12-09,14:19:59.001485,1765286399.001485,s,348.539772,s,43.0,°C
2025-12-09,14:19:59.243813,1765286399.243813,s,348.7821,s,43.0,°C
2025-12-09,14:19:59.501913,1765286399.501913,s,349.0402,s,43.0,°C
2025-12-09,14:19:59.744271,1765286399.744271,s,349.282558,s,43.0,°C
2025-12-09,14:20:00.002241,1765286400.002241,s,349.540528,s,43.0,°C
2025-12-09,14:20:00.244515,1765286400.244515,s,349.782802,s,43.0,°C
2025-12-09,14:20:00.502693,1765286400.502693,s,350.04098,s,43.0,°C
2025-12-09,14:20:00.744989,1765286400.744989,s,350.283276,s,43.0,°C
2025-12-09,14:20:01.003039,1765286401.003039,s,350.541326,s,43.0,°C
2025-12-09,14:20:01.245320,1765286401.24532,s,350.783607,s,43.0,°C
2025-12-09,14:20:01.503460,1765286401.50346,s,351.041747,s,43.0,°C
2025-12-09,14:20:01.745764,1765286401.745764,s,351.284051,s,43.0,°C
2025-12-09,14:20:02.003921,1765286402.003921,s,351.542208,s,43.0,°C
2025-12-09,14:20:02.246086,1765286402.246086,s,351.784373,s,42.0,°C
2025-12-09,14:20:02.504410,1765286402.50441,s,352.042697,s,42.0,°C
2025-12-09,14:20:02.746401,1765286402.746401,s,352.284688,s,42.0,°C
2025-12-09,14:20:03.004808,1765286403.004808,s,352.543095,s,42.0,°C
2025-12-09,14:20:03.246800,1765286403.2468,s,352.785087,s,42.0,°C
2025-12-09,14:20:03.505152,1765286403.505152,s,353.043439,s,42.0,°C
2025-12-09,14:20:03.747099,1765286403.747099,s,353.285386,s,42.0,°C
2025-12-09,14:20:04.005613,1765286404.005613,s,353.5439,s,42.0,°C
2025-12-09,14:20:04.247403,1765286404.247403,s,353.78569,s,42.0,°C
2025-12-09,14:20:04.505955,1765286404.505955,s,354.044242,s,43.0,°C
2025-12-09,14:20:04.747640,1765286404.74764,s,354.285927,s,43.0,°C
2025-12-09,14:20:05.006260,1765286405.00626,s,354.544547,s,43.0,°C
2025-12-09,14:20:05.247897,1765286405.247897,s,354.786184,s,43.0,°C
2025-12-09,14:20:05.506741,1765286405.506741,s,355.045028,s,43.0,°C
2025-12-09,14:20:05.748411,1765286405.748411,s,355.286698,s,43.0,°C
2025-12-09,14:20:06.007137,1765286406.007137,s,355.545424,s,43.0,°C
2025-12-09,14:20:06.248861,1765286406.248861,s,355.787148,s,43.0,°C
2025-12-09,14:20:06.507616,1765286406.507616,s,356.045903,s,43.0,°C
2025-12-09,14:20:06.749337,1765286406.749337,s,356.287624,s,43.0,°C
2025-12-09,14:20:07.008010,1765286407.00801,s,356.546297,s,43.0,°C
2025-12-09,14:20:07.249798,1765286407.249798,s,356.788085,s,43.0,°C
2025-12-09,14:20:07.508468,1765286407.508468,s,357.046755,s,42.0,°C
2025-12-09,14:20:07.750277,1765286407.750277,s,357.288564,s,42.0,°C
2025-12-09,14:20:08.008872,1765286408.008872,s,357.547159,s,42.0,°C
2025-12-09,14:20:08.250729,1765286408.250729,s,357.789016,s,42.0,°C
2025-12-09,14:20:08.509341,1765286408.509341,s,358.047628,s,42.0,°C
2025-12-09,14:20:08.751180,1765286408.75118,s,358.289467,s,42.0,°C
2025-12-09,14:20:09.009587,1765286409.009587,s,358.547874,s,42.0,°C
2025-12-09,14:20:09.251457,1765286409.251457,s,358.789744,s,43.0,°C
2025-12-09,14:20:09.510063,1765286409.510063,s,359.04835,s,43.0,°C
2025-12-09,14:20:09.751930,1765286409.75193,s,359.290217,s,43.0,°C
2025-12-09,14:20:10.010496,1765286410.010496,s,359.548783,s,43.0,°C
2025-12-09,14:20:10.252424,1765286410.252424,s,359.790711,s,43.0,°C
2025-12-09,14:20:10.510968,1765286410.510968,s,360.049255,s,43.0,°C
2025-12-09,14:20:10.752885,1765286410.752885,s,360.291172,s,43.0,°C
2025-12-09,14:20:11.011375,1765286411.011375,s,360.549662,s,43.0,°C
2025-12-09,14:20:11.253380,1765286411.25338,s,360.791667,s,43.0,°C
2025-12-09,14:20:11.511818,1765286411.511818,s,361.050105,s,43.0,°C
2025-12-09,14:20:11.753813,1765286411.753813,s,361.2921,s,43.0,°C
2025-12-09,14:20:12.012227,1765286412.012227,s,361.550514,s,43.0,°C
2025-12-09,14:20:12.254312,1765286412.254312,s,361.792599,s,43.0,°C
2025-12-09,14:20:12.512701,1765286412.512701,s,362.050988,s,43.0,°C
2025-12-09,14:20:12.754821,1765286412.754821,s,362.293108,s,43.0,°C
2025-12-09,14:20:13.013147,1765286413.013147,s,362.551434,s,43.0,°C
2025-12-09,14:20:13.255298,1765286413.255298,s,362.793585,s,43.0,°C
2025-12-09,14:20:13.513482,1765286413.513482,s,363.051769,s,43.0,°C
2025-12-09,14:20:13.755740,1765286413.75574,s,363.294027,s,43.0,°C
2025-12-09,14:20:14.013827,1765286414.013827,s,363.552114,s,43.0,°C
2025-12-09,14:20:14.256189,1765286414.256189,s,363.794476,s,43.0,°C
2025-12-09,14:20:14.514100,1765286414.5141,s,364.052387,s,42.0,°C
2025-12-09,14:20:14.756657,1765286414.756657,s,364.294944,s,42.0,°C
2025-12-09,14:20:15.014565,1765286415.014565,s,364.552852,s,42.0,°C
2025-12-09,14:20:15.257124,1765286415.257124,s,364.795411,s,42.0,°C
2025-12-09,14:20:15.514864,1765286415.514864,s,365.053151,s,42.0,°C
2025-12-09,14:20:15.757579,1765286415.757579,s,365.295866,s,43.0,°C
2025-12-09,14:20:16.015411,1765286416.015411,s,365.553698,s,43.0,°C
2025-12-09,14:20:16.258035,1765286416.258035,s,365.796322,s,43.0,°C
2025-12-09,14:20:16.515943,1765286416.515943,s,366.05423,s,43.0,°C
2025-12-09,14:20:16.758473,1765286416.758473,s,366.29676,s,43.0,°C
2025-12-09,14:20:17.016440,1765286417.01644,s,366.554727,s,43.0,°C
2025-12-09,14:20:17.258932,1765286417.258932,s,366.797219,s,43.0,°C
2025-12-09,14:20:17.516936,1765286417.516936,s,367.055223,s,43.0,°C
2025-12-09,14:20:17.759267,1765286417.759267,s,367.297554,s,43.0,°C
2025-12-09,14:20:18.017300,1765286418.0173,s,367.555587,s,43.0,°C
2025-12-09,14:20:18.259734,1765286418.259734,s,367.798021,s,43.0,°C
2025-12-09,14:20:18.517833,1765286418.517833,s,368.05612,s,43.0,°C
2025-12-09,14:20:18.760069,1765286418.760069,s,368.298356,s,43.0,°C
2025-12-09,14:20:19.018347,1765286419.018347,s,368.556634,s,43.0,°C
2025-12-09,14:20:19.260375,1765286419.260375,s,368.798662,s,42.0,°C
2025-12-09,14:20:19.518807,1765286419.518807,s,369.057094,s,42.0,°C
2025-12-09,14:20:19.760676,1765286419.760676,s,369.298963,s,42.0,°C
2025-12-09,14:20:20.019372,1765286420.019372,s,369.557659,s,42.0,°C
2025-12-09,14:20:20.261001,1765286420.261001,s,369.799288,s,43.0,°C
2025-12-09,14:20:20.519883,1765286420.519883,s,370.05817,s,43.0,°C
2025-12-09,14:20:20.761319,1765286420.761319,s,370.299606,s,43.0,°C
2025-12-09,14:20:21.020429,1765286421.020429,s,370.558716,s,43.0,°C
2025-12-09,14:20:21.261565,1765286421.261565,s,370.799852,s,43.0,°C
2025-12-09,14:20:21.520694,1765286421.520694,s,371.058981,s,42.0,°C
2025-12-09,14:20:21.762034,1765286421.762034,s,371.300321,s,42.0,°C
2025-12-09,14:20:22.021162,1765286422.021162,s,371.559449,s,42.0,°C
2025-12-09,14:20:22.262344,1765286422.262344,s,371.800631,s,42.0,°C
2025-12-09,14:20:22.521707,1765286422.521707,s,372.059994,s,42.0,°C
2025-12-09,14:20:22.762823,1765286422.762823,s,372.30111,s,42.0,°C
2025-12-09,14:20:23.022228,1765286423.022228,s,372.560515,s,42.0,°C
2025-12-09,14:20:23.263162,1765286423.263162,s,372.801449,s,43.0,°C
2025-12-09,14:20:23.522757,1765286423.522757,s,373.061044,s,43.0,°C
2025-12-09,14:20:23.763744,1765286423.763744,s,373.302031,s,43.0,°C
2025-12-09,14:20:24.023251,1765286424.023251,s,373.561538,s,43.0,°C
2025-12-09,14:20:24.264167,1765286424.264167,s,373.802454,s,43.0,°C
2025-12-09,14:20:24.523554,1765286424.523554,s,374.061841,s,42.0,°C
2025-12-09,14:20:24.764678,1765286424.764678,s,374.302965,s,42.0,°C
2025-12-09,14:20:25.023990,1765286425.02399,s,374.562277,s,42.0,°C
2025-12-09,14:20:25.265042,1765286425.265042,s,374.803329,s,42.0,°C
2025-12-09,14:20:25.524480,1765286425.52448,s,375.062767,s,43.0,°C
2025-12-09,14:20:25.765548,1765286425.765548,s,375.303835,s,43.0,°C
2025-12-09,14:20:26.024891,1765286426.024891,s,375.563178,s,43.0,°C
2025-12-09,14:20:26.266086,1765286426.266086,s,375.804373,s,43.0,°C
2025-12-09,14:20:26.525338,1765286426.525338,s,376.063625,s,43.0,°C
2025-12-09,14:20:26.766556,1765286426.766556,s,376.304843,s,42.0,°C
2025-12-09,14:20:27.025667,1765286427.025667,s,376.563954,s,42.0,°C
2025-12-09,14:20:27.267023,1765286427.267023,s,376.80531,s,42.0,°C
2025-12-09,14:20:27.526153,1765286427.526153,s,377.06444,s,42.0,°C
2025-12-09,14:20:27.767557,1765286427.767557,s,377.305844,s,42.0,°C
2025-12-09,14:20:28.026600,1765286428.0266,s,377.564887,s,42.0,°C
2025-12-09,14:20:28.268087,1765286428.268087,s,377.806374,s,42.0,°C
2025-12-09,14:20:28.526969,1765286428.526969,s,378.065256,s,43.0,°C
2025-12-09,14:20:28.768428,1765286428.768428,s,378.306715,s,43.0,°C
2025-12-09,14:20:29.027372,1765286429.027372,s,378.565659,s,43.0,°C
2025-12-09,14:20:29.268919,1765286429.268919,s,378.807206,s,43.0,°C
2025-12-09,14:20:29.527649,1765286429.527649,s,379.065936,s,43.0,°C
2025-12-09,14:20:29.769400,1765286429.7694,s,379.307687,s,43.0,°C
2025-12-09,14:20:30.028041,1765286430.028041,s,379.566328,s,43.0,°C
2025-12-09,14:20:30.269642,1765286430.269642,s,379.807929,s,43.0,°C
2025-12-09,14:20:30.528372,1765286430.528372,s,380.066659,s,43.0,°C
2025-12-09,14:20:30.770065,1765286430.770065,s,380.308352,s,43.0,°C
2025-12-09,14:20:31.028843,1765286431.028843,s,380.56713,s,43.0,°C
2025-12-09,14:20:31.270497,1765286431.270497,s,380.808784,s,43.0,°C
2025-12-09,14:20:31.529403,1765286431.529403,s,381.06769,s,43.0,°C
2025-12-09,14:20:31.770951,1765286431.770951,s,381.309238,s,43.0,°C
2025-12-09,14:20:32.029873,1765286432.029873,s,381.56816,s,43.0,°C
2025-12-09,14:20:32.271413,1765286432.271413,s,381.8097,s,43.0,°C
2025-12-09,14:20:32.530319,1765286432.530319,s,382.068606,s,43.0,°C
2025-12-09,14:20:32.771837,1765286432.771837,s,382.310124,s,43.0,°C
2025-12-09,14:20:33.030763,1765286433.030763,s,382.56905,s,43.0,°C
2025-12-09,14:20:33.272263,1765286433.272263,s,382.81055,s,43.0,°C
2025-12-09,14:20:33.531267,1765286433.531267,s,383.069554,s,43.0,°C
2025-12-09,14:20:33.772719,1765286433.772719,s,383.311006,s,43.0,°C
2025-12-09,14:20:34.031827,1765286434.031827,s,383.570114,s,43.0,°C
2025-12-09,14:20:34.273073,1765286434.273073,s,383.81136,s,43.0,°C
2025-12-09,14:20:34.532364,1765286434.532364,s,384.070651,s,43.0,°C
2025-12-09,14:20:34.773392,1765286434.773392,s,384.311679,s,43.0,°C
2025-12-09,14:20:35.032926,1765286435.032926,s,384.571213,s,43.0,°C
2025-12-09,14:20:35.273693,1765286435.273693,s,384.81198,s,43.0,°C
2025-12-09,14:20:35.533477,1765286435.533477,s,385.071764,s,43.0,°C
2025-12-09,14:20:35.774001,1765286435.774001,s,385.312288,s,43.0,°C
2025-12-09,14:20:36.033866,1765286436.033866,s,385.572153,s,43.0,°C
2025-12-09,14:20:36.274304,1765286436.274304,s,385.812591,s,43.0,°C
2025-12-09,14:20:36.534314,1765286436.534314,s,386.072601,s,43.0,°C
2025-12-09,14:20:36.774548,1765286436.774548,s,386.312835,s,43.0,°C
2025-12-09,14:20:37.034554,1765286437.034554,s,386.572841,s,43.0,°C
2025-12-09,14:20:37.274773,1765286437.274773,s,386.81306,s,43.0,°C
2025-12-09,14:20:37.534916,1765286437.534916,s,387.073203,s,43.0,°C
2025-12-09,14:20:37.775269,1765286437.775269,s,387.313556,s,43.0,°C
2025-12-09,14:20:38.035358,1765286438.035358,s,387.573645,s,43.0,°C
2025-12-09,14:20:38.275699,1765286438.275699,s,387.813986,s,43.0,°C
2025-12-09,14:20:38.535786,1765286438.535786,s,388.074073,s,43.0,°C
2025-12-09,14:20:38.776130,1765286438.77613,s,388.314417,s,43.0,°C
2025-12-09,14:20:39.036131,1765286439.036131,s,388.574418,s,43.0,°C
2025-12-09,14:20:39.276653,1765286439.276653,s,388.81494,s,43.0,°C
2025-12-09,14:20:39.536444,1765286439.536444,s,389.074731,s,43.0,°C
2025-12-09,14:20:39.777038,1765286439.777038,s,389.315325,s,43.0,°C
2025-12-09,14:20:40.036725,1765286440.036725,s,389.575012,s,43.0,°C
2025-12-09,14:20:40.277579,1765286440.277579,s,389.815866,s,43.0,°C
2025-12-09,14:20:40.537052,1765286440.537052,s,390.075339,s,43.0,°C
2025-12-09,14:20:40.778050,1765286440.77805,s,390.316337,s,43.0,°C
2025-12-09,14:20:41.037482,1765286441.037482,s,390.575769,s,43.0,°C
2025-12-09,14:20:41.278517,1765286441.278517,s,390.816804,s,43.0,°C
2025-12-09,14:20:41.537944,1765286441.537944,s,391.076231,s,43.0,°C
2025-12-09,14:20:41.778840,1765286441.77884,s,391.317127,s,43.0,°C
2025-12-09,14:20:42.038401,1765286442.038401,s,391.576688,s,43.0,°C
2025-12-09,14:20:42.279267,1765286442.279267,s,391.817554,s,43.0,°C
2025-12-09,14:20:42.538846,1765286442.538846,s,392.077133,s,43.0,°C
2025-12-09,14:20:42.779873,1765286442.779873,s,392.31816,s,43.0,°C
2025-12-09,14:20:43.039266,1765286443.039266,s,392.577553,s,43.0,°C
2025-12-09,14:20:43.280357,1765286443.280357,s,392.818644,s,43.0,°C
2025-12-09,14:20:43.539747,1765286443.539747,s,393.078034,s,43.0,°C
2025-12-09,14:20:43.780814,1765286443.780814,s,393.319101,s,43.0,°C
2025-12-09,14:20:44.040074,1765286444.040074,s,393.578361,s,43.0,°C
2025-12-09,14:20:44.281216,1765286444.281216,s,393.819503,s,43.0,°C
2025-12-09,14:20:44.540440,1765286444.54044,s,394.078727,s,43.0,°C
2025-12-09,14:20:44.781753,1765286444.781753,s,394.32004,s,43.0,°C
2025-12-09,14:20:45.040813,1765286445.040813,s,394.5791,s,43.0,°C
2025-12-09,14:20:45.282168,1765286445.282168,s,394.820455,s,43.0,°C
2025-12-09,14:20:45.541141,1765286445.541141,s,395.079428,s,43.0,°C
2025-12-09,14:20:45.782620,1765286445.78262,s,395.320907,s,43.0,°C
2025-12-09,14:20:46.041658,1765286446.041658,s,395.579945,s,43.0,°C
2025-12-09,14:20:46.283104,1765286446.283104,s,395.821391,s,43.0,°C
2025-12-09,14:20:46.542223,1765286446.542223,s,396.08051,s,42.0,°C
2025-12-09,14:20:46.783414,1765286446.783414,s,396.321701,s,42.0,°C
2025-12-09,14:20:47.042683,1765286447.042683,s,396.58097,s,42.0,°C
2025-12-09,14:20:47.283642,1765286447.283642,s,396.821929,s,42.0,°C
2025-12-09,14:20:47.543167,1765286447.543167,s,397.081454,s,42.0,°C
2025-12-09,14:20:47.783962,1765286447.783962,s,397.322249,s,43.0,°C
2025-12-09,14:20:48.043699,1765286448.043699,s,397.581986,s,43.0,°C
2025-12-09,14:20:48.284275,1765286448.284275,s,397.822562,s,43.0,°C
2025-12-09,14:20:48.544167,1765286448.544167,s,398.082454,s,43.0,°C
2025-12-09,14:20:48.784517,1765286448.784517,s,398.322804,s,43.0,°C
2025-12-09,14:20:49.044513,1765286449.044513,s,398.5828,s,43.0,°C
2025-12-09,14:20:49.284790,1765286449.28479,s,398.823077,s,43.0,°C
2025-12-09,14:20:49.544981,1765286449.544981,s,399.083268,s,43.0,°C
2025-12-09,14:20:49.785107,1765286449.785107,s,399.323394,s,43.0,°C
2025-12-09,14:20:50.045469,1765286450.045469,s,399.583756,s,42.0,°C
2025-12-09,14:20:50.285403,1765286450.285403,s,399.82369,s,42.0,°C
2025-12-09,14:20:50.545883,1765286450.545883,s,400.08417,s,42.0,°C
2025-12-09,14:20:50.785674,1765286450.785674,s,400.323961,s,42.0,°C
2025-12-09,14:20:51.046523,1765286451.046523,s,400.58481,s,42.0,°C
2025-12-09,14:20:51.285923,1765286451.285923,s,400.82421,s,43.0,°C
2025-12-09,14:20:51.546890,1765286451.54689,s,401.085177,s,43.0,°C
2025-12-09,14:20:51.786328,1765286451.786328,s,401.324615,s,43.0,°C
2025-12-09,14:20:52.047235,1765286452.047235,s,401.585522,s,43.0,°C
2025-12-09,14:20:52.286561,1765286452.286561,s,401.824848,s,43.0,°C
2025-12-09,14:20:52.547484,1765286452.547484,s,402.085771,s,43.0,°C
2025-12-09,14:20:52.786774,1765286452.786774,s,402.325061,s,43.0,°C
2025-12-09,14:20:53.047821,1765286453.047821,s,402.586108,s,43.0,°C
2025-12-09,14:20:53.287232,1765286453.287232,s,402.825519,s,43.0,°C
2025-12-09,14:20:53.548266,1765286453.548266,s,403.086553,s,43.0,°C
2025-12-09,14:20:53.787738,1765286453.787738,s,403.326025,s,43.0,°C
2025-12-09,14:20:54.048547,1765286454.048547,s,403.586834,s,43.0,°C
2025-12-09,14:20:54.288126,1765286454.288126,s,403.826413,s,43.0,°C
2025-12-09,14:20:54.549057,1765286454.549057,s,404.087344,s,43.0,°C
2025-12-09,14:20:54.788635,1765286454.788635,s,404.326922,s,43.0,°C
2025-12-09,14:20:55.049355,1765286455.049355,s,404.587642,s,43.0,°C
2025-12-09,14:20:55.289028,1765286455.289028,s,404.827315,s,43.0,°C
2025-12-09,14:20:55.549604,1765286455.549604,s,405.087891,s,43.0,°C
2025-12-09,14:20:55.789504,1765286455.789504,s,405.327791,s,43.0,°C
2025-12-09,14:20:56.049987,1765286456.049987,s,405.588274,s,43.0,°C
2025-12-09,14:20:56.289998,1765286456.289998,s,405.828285,s,43.0,°C
2025-12-09,14:20:56.550475,1765286456.550475,s,406.088762,s,43.0,°C
2025-12-09,14:20:56.790401,1765286456.790401,s,406.328688,s,43.0,°C
2025-12-09,14:20:57.051034,1765286457.051034,s,406.589321,s,43.0,°C
2025-12-09,14:20:57.290894,1765286457.290894,s,406.829181,s,43.0,°C
2025-12-09,14:20:57.551565,1765286457.551565,s,407.089852,s,43.0,°C
2025-12-09,14:20:57.791448,1765286457.791448,s,407.329735,s,43.0,°C
2025-12-09,14:20:58.052075,1765286458.052075,s,407.590362,s,43.0,°C
2025-12-09,14:20:58.292061,1765286458.292061,s,407.830348,s,43.0,°C
2025-12-09,14:20:58.552355,1765286458.552355,s,408.090642,s,43.0,°C
2025-12-09,14:20:58.792570,1765286458.79257,s,408.330857,s,43.0,°C
2025-12-09,14:20:59.052719,1765286459.052719,s,408.591006,s,43.0,°C
2025-12-09,14:20:59.293024,1765286459.293024,s,408.831311,s,43.0,°C
2025-12-09,14:20:59.553046,1765286459.553046,s,409.091333,s,43.0,°C
2025-12-09,14:20:59.793466,1765286459.793466,s,409.331753,s,43.0,°C
2025-12-09,14:21:00.053570,1765286460.05357,s,409.591857,s,43.0,°C
2025-12-09,14:21:00.293799,1765286460.293799,s,409.832086,s,43.0,°C
2025-12-09,14:21:00.554077,1765286460.554077,s,410.092364,s,43.0,°C
2025-12-09,14:21:00.794203,1765286460.794203,s,410.33249,s,43.0,°C
2025-12-09,14:21:01.054642,1765286461.054642,s,410.592929,s,43.0,°C
2025-12-09,14:21:01.294488,1765286461.294488,s,410.832775,s,43.0,°C
2025-12-09,14:21:01.555137,1765286461.555137,s,411.093424,s,43.0,°C
2025-12-09,14:21:01.794831,1765286461.794831,s,411.333118,s,43.0,°C
2025-12-09,14:21:02.055622,1765286462.055622,s,411.593909,s,43.0,°C
2025-12-09,14:21:02.295171,1765286462.295171,s,411.833458,s,43.0,°C
2025-12-09,14:21:02.555999,1765286462.555999,s,412.094286,s,43.0,°C
2025-12-09,14:21:02.795642,1765286462.795642,s,412.333929,s,42.0,°C
2025-12-09,14:21:03.056389,1765286463.056389,s,412.594676,s,42.0,°C
2025-12-09,14:21:03.296086,1765286463.296086,s,412.834373,s,42.0,°C
2025-12-09,14:21:03.556809,1765286463.556809,s,413.095096,s,42.0,°C
2025-12-09,14:21:03.796396,1765286463.796396,s,413.334683,s,43.0,°C
2025-12-09,14:21:04.057223,1765286464.057223,s,413.59551,s,43.0,°C
2025-12-09,14:21:04.296699,1765286464.296699,s,413.834986,s,43.0,°C
2025-12-09,14:21:04.557716,1765286464.557716,s,414.096003,s,43.0,°C
2025-12-09,14:21:04.797002,1765286464.797002,s,414.335289,s,43.0,°C
2025-12-09,14:21:05.058099,1765286465.058099,s,414.596386,s,43.0,°C
2025-12-09,14:21:05.297304,1765286465.297304,s,414.835591,s,43.0,°C
2025-12-09,14:21:05.558461,1765286465.558461,s,415.096748,s,43.0,°C
2025-12-09,14:21:05.797524,1765286465.797524,s,415.335811,s,43.0,°C
2025-12-09,14:21:06.058917,1765286466.058917,s,415.597204,s,43.0,°C
2025-12-09,14:21:06.297932,1765286466.297932,s,415.836219,s,43.0,°C
2025-12-09,14:21:06.559415,1765286466.559415,s,416.097702,s,43.0,°C
2025-12-09,14:21:06.798481,1765286466.798481,s,416.336768,s,43.0,°C
2025-12-09,14:21:07.059932,1765286467.059932,s,416.598219,s,43.0,°C
2025-12-09,14:21:07.298878,1765286467.298878,s,416.837165,s,43.0,°C
2025-12-09,14:21:07.560472,1765286467.560472,s,417.098759,s,43.0,°C
2025-12-09,14:21:07.799357,1765286467.799357,s,417.337644,s,43.0,°C
2025-12-09,14:21:08.060957,1765286468.060957,s,417.599244,s,43.0,°C
2025-12-09,14:21:08.299738,1765286468.299738,s,417.838025,s,43.0,°C
2025-12-09,14:21:08.561466,1765286468.561466,s,418.099753,s,43.0,°C
2025-12-09,14:21:08.800306,1765286468.800306,s,418.338593,s,43.0,°C
2025-12-09,14:21:09.061981,1765286469.061981,s,418.600268,s,43.0,°C
2025-12-09,14:21:09.300785,1765286469.300785,s,418.839072,s,43.0,°C
2025-12-09,14:21:09.562352,1765286469.562352,s,419.100639,s,43.0,°C
2025-12-09,14:21:09.801316,1765286469.801316,s,419.339603,s,43.0,°C
2025-12-09,14:21:10.062706,1765286470.062706,s,419.600993,s,43.0,°C
2025-12-09,14:21:10.301852,1765286470.301852,s,419.840139,s,43.0,°C
2025-12-09,14:21:10.563064,1765286470.563064,s,420.101351,s,43.0,°C
2025-12-09,14:21:10.802323,1765286470.802323,s,420.34061,s,43.0,°C
2025-12-09,14:21:11.063422,1765286471.063422,s,420.601709,s,43.0,°C
2025-12-09,14:21:11.302819,1765286471.302819,s,420.841106,s,43.0,°C
2025-12-09,14:21:11.563799,1765286471.563799,s,421.102086,s,43.0,°C
2025-12-09,14:21:11.803334,1765286471.803334,s,421.341621,s,43.0,°C
2025-12-09,14:21:12.064086,1765286472.064086,s,421.602373,s,43.0,°C
2025-12-09,14:21:12.303681,1765286472.303681,s,421.841968,s,43.0,°C
2025-12-09,14:21:12.564319,1765286472.564319,s,422.102606,s,43.0,°C
2025-12-09,14:21:12.803927,1765286472.803927,s,422.342214,s,43.0,°C
2025-12-09,14:21:13.064715,1765286473.064715,s,422.603002,s,43.0,°C
2025-12-09,14:21:13.304517,1765286473.304517,s,422.842804,s,43.0,°C
2025-12-09,14:21:13.565220,1765286473.56522,s,423.103507,s,43.0,°C
2025-12-09,14:21:13.805029,1765286473.805029,s,423.343316,s,43.0,°C
2025-12-09,14:21:14.065610,1765286474.06561,s,423.603897,s,43.0,°C
2025-12-09,14:21:14.305530,1765286474.30553,s,423.843817,s,43.0,°C
2025-12-09,14:21:14.565941,1765286474.565941,s,424.104228,s,43.0,°C
2025-12-09,14:21:14.805964,1765286474.805964,s,424.344251,s,43.0,°C
2025-12-09,14:21:15.066344,1765286475.066344,s,424.604631,s,43.0,°C
2025-12-09,14:21:15.306390,1765286475.30639,s,424.844677,s,43.0,°C
2025-12-09,14:21:15.566575,1765286475.566575,s,425.104862,s,43.0,°C
2025-12-09,14:21:15.806846,1765286475.806846,s,425.345133,s,43.0,°C
2025-12-09,14:21:16.066982,1765286476.066982,s,425.605269,s,43.0,°C
2025-12-09,14:21:16.307252,1765286476.307252,s,425.845539,s,43.0,°C
2025-12-09,14:21:16.567454,1765286476.567454,s,426.105741,s,43.0,°C
2025-12-09,14:21:16.807500,1765286476.8075,s,426.345787,s,43.0,°C
2025-12-09,14:21:17.067960,1765286477.06796,s,426.606247,s,43.0,°C
2025-12-09,14:21:17.307875,1765286477.307875,s,426.846162,s,43.0,°C
2025-12-09,14:21:17.568309,1765286477.568309,s,427.106596,s,43.0,°C
2025-12-09,14:21:17.808206,1765286477.808206,s,427.346493,s,43.0,°C
2025-12-09,14:21:18.068809,1765286478.068809,s,427.607096,s,43.0,°C
2025-12-09,14:21:18.308483,1765286478.308483,s,427.84677,s,43.0,°C
2025-12-09,14:21:18.569323,1765286478.569323,s,428.10761,s,43.0,°C
2025-12-09,14:21:18.808822,1765286478.808822,s,428.347109,s,43.0,°C
2025-12-09,14:21:19.069589,1765286479.069589,s,428.607876,s,43.0,°C
2025-12-09,14:21:19.309131,1765286479.309131,s,428.847418,s,43.0,°C
2025-12-09,14:21:19.570030,1765286479.57003,s,429.108317,s,43.0,°C
2025-12-09,14:21:19.809383,1765286479.809383,s,429.34767,s,43.0,°C
2025-12-09,14:21:20.070559,1765286480.070559,s,429.608846,s,43.0,°C
2025-12-09,14:21:20.309596,1765286480.309596,s,429.847883,s,43.0,°C
2025-12-09,14:21:20.571107,1765286480.571107,s,430.109394,s,43.0,°C
2025-12-09,14:21:20.809895,1765286480.809895,s,430.348182,s,43.0,°C
2025-12-09,14:21:21.071444,1765286481.071444,s,430.609731,s,43.0,°C
2025-12-09,14:21:21.310147,1765286481.310147,s,430.848434,s,43.0,°C
2025-12-09,14:21:21.571832,1765286481.571832,s,431.110119,s,43.0,°C
2025-12-09,14:21:21.810606,1765286481.810606,s,431.348893,s,43.0,°C
2025-12-09,14:21:22.072336,1765286482.072336,s,431.610623,s,43.0,°C
2025-12-09,14:21:22.311122,1765286482.311122,s,431.849409,s,43.0,°C
2025-12-09,14:21:22.572793,1765286482.572793,s,432.11108,s,43.0,°C
2025-12-09,14:21:22.811617,1765286482.811617,s,432.349904,s,43.0,°C
2025-12-09,14:21:23.073246,1765286483.073246,s,432.611533,s,43.0,°C
2025-12-09,14:21:23.312009,1765286483.312009,s,432.850296,s,43.0,°C
2025-12-09,14:21:23.573790,1765286483.57379,s,433.112077,s,43.0,°C
2025-12-09,14:21:23.812520,1765286483.81252,s,433.350807,s,43.0,°C
2025-12-09,14:21:24.074311,1765286484.074311,s,433.612598,s,43.0,°C
2025-12-09,14:21:24.313054,1765286484.313054,s,433.851341,s,43.0,°C
